Workload,Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
b,35,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2139,4675.081813931743,503,333.9900596421471,99,8479,920,3071,503
b,36,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3401,2940.3116730373417,10000,281.5435,98,52223,689,2647,10000
b,36,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2230,4484.304932735426,9507,149.80319764384137,45,44639,392,1412,9507,493
b,36,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2230,4484.304932735426,493,356.3813387423935,102,9687,1089,3121,493
b,37,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3336,2997.6019184652278,10000,270.7194,97,65439,681,2537,10000
b,37,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2138,4677.268475210477,9456,143.8104906937394,44,39391,388,1466,9456,544
b,37,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2138,4677.268475210477,544,340.7279411764706,77,6415,1130,3127,544
b,38,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3706,2698.327037236913,10000,304.4671,99,53247,791,2937,10000
b,38,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2113,4732.60766682442,9549,141.63504031835794,43,40351,361,1328,9549,451
b,38,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2113,4732.60766682442,451,331.669623059867,98,6087,1028,2961,451
b,39,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3370,2967.359050445104,10000,279.6087,96,51871,728,2681,10000
b,39,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2417,4137.360364087712,9500,165.2503157894737,46,17471,429,1420,9500,500
b,39,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2417,4137.360364087712,500,493.314,100,40031,955,2985,500
b,40,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3460,2890.173410404624,10000,277.3358,96,60671,687,2717,10000
b,40,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2518,3971.405877680699,9505,162.8563913729616,43,52191,398,1415,9505,495
b,40,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2518,3971.405877680699,495,333.62020202020204,97,9127,908,2643,495
b,41,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3382,2956.830277942046,10000,280.6302,100,47295,718,2659,10000
b,41,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2144,4664.179104477612,9508,148.52787126630207,45,47103,367,1373,9508,492
b,41,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2144,4664.179104477612,492,308.4674796747967,101,6355,981,2245,492
b,42,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3340,2994.011976047904,10000,274.3822,98,51583,701,2509,10000
b,42,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2166,4616.805170821792,9488,148.84116779089376,45,45535,389,1436,9488,512
b,42,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2166,4616.805170821792,512,328.853515625,96,5495,1010,3181,512
b,43,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3261,3066.5440049064705,10000,266.4096,94,47679,668,2673,10000
b,43,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2104,4752.851711026616,9460,139.77832980972516,44,16399,364,1414,9460,540
b,43,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2104,4752.851711026616,540,390.3759259259259,84,40895,974,2925,540
b,44,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3354,2981.514609421586,10000,275.0791,98,51647,709,2701,10000
b,44,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2146,4659.832246039143,9521,148.7451948324756,47,51775,365,1435,9521,479
b,44,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2146,4659.832246039143,479,308.14822546972863,96,6463,830,2323,479
b,45,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3482,2871.9126938541067,10000,289.2525,99,48703,701,2697,10000
b,45,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2158,4633.920296570899,9500,149.25947368421052,45,37823,379,1489,9500,500
b,45,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2158,4633.920296570899,500,312.542,101,9335,933,2343,500
b,46,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3318,3013.863773357444,10000,272.8429,94,55391,662,2723,10000
b,46,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2349,4257.130693912303,9512,164.10365853658536,46,60095,391,1476,9512,488
b,46,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2349,4257.130693912303,488,396.125,100,7423,1293,2861,488
b,47,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3533,2830.455703368242,10000,287.0599,98,51359,690,2611,10000
b,47,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2420,4132.231404958678,9478,167.46539354294154,46,44991,425,1633,9478,522
b,47,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2420,4132.231404958678,522,379.79693486590037,96,8287,988,3501,522
b,48,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3687,2712.2321670735014,10000,299.3851,94,91135,740,3097,10000
b,48,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2163,4623.208506703652,9526,150.12985513331932,46,45759,385,1454,9526,474
b,48,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2163,4623.208506703652,474,324.3586497890295,104,5991,936,2695,474
b,49,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3325,3007.5187969924814,10000,272.8013,96,50015,702,2635,10000
b,49,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2114,4730.368968779565,9476,144.12579147319545,45,39647,349,1354,9476,524
b,49,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2114,4730.368968779565,524,314.24045801526717,90,7499,919,3027,524
b,50,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3348,2986.857825567503,10000,275.5214,100,53119,736,2751,10000
b,50,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2125,4705.882352941177,9521,147.32391555508875,46,42143,375,1423,9521,479
b,50,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2125,4705.882352941177,479,308.18997912317326,102,6079,885,1982,479
b,51,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3417,2926.54375182909,10000,279.6958,98,50591,729,2593,10000
b,51,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2195,4555.808656036446,9497,152.36727387596082,45,43583,403,1479,9497,503
b,51,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2195,4555.808656036446,503,351.17296222664015,98,10631,1029,2993,503
b,52,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3688,2711.4967462039044,10000,308.5186,101,60447,765,2891,10000
b,52,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2325,4301.075268817204,9499,157.71912832929783,48,51455,402,1576,9499,501
b,52,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2325,4301.075268817204,501,331.7584830339321,102,9431,910,2535,501
b,53,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3345,2989.536621823617,10000,270.5104,98,53023,741,2515,10000
b,53,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2113,4732.60766682442,9504,145.222117003367,46,40063,375,1375,9504,496
b,53,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2113,4732.60766682442,496,299.1653225806452,94,6987,782,2909,496
b,54,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3321,3011.141222523336,10000,272.8761,95,45983,708,2497,10000
b,54,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2262,4420.866489832007,9492,156.35977665402444,45,41055,405,1382,9492,508
b,54,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2262,4420.866489832007,508,380.2795275590551,89,6991,1176,3891,508
b,55,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3522,2839.2958546280524,10000,292.0561,101,50495,738,2535,10000
b,55,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2281,4384.042086804034,9504,153.825968013468,46,46495,370,1443,9504,496
b,55,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2281,4384.042086804034,496,339.6774193548387,96,6171,895,2297,496
b,56,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3882,2575.991756826378,10000,328.1044,98,129791,805,2857,10000
b,56,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2552,3918.4952978056426,9480,173.9990506329114,45,50975,457,1671,9480,520
b,56,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2552,3918.4952978056426,520,400.65,100,7911,1041,3871,520
b,57,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3752,2665.2452025586354,10000,313.7026,102,54943,846,3201,10000
b,57,run,1000,true,zipfian,READ,0.95,0.05,0,0,0,2289,4368.719965050241,9507,156.86357420847796,44,73471,402,1479,9507,493
b,57,run,1000,true,zipfian,UPDATE,0.95,0.05,0,0,0,2289,4368.719965050241,493,357.9817444219067,101,6571,1178,3027,493
b,58,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,3438,2908.667830133799,10000,282.203,101,54399,675,2661,10000
