Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime(ms),Throughput(ops/sec),Operations,AverageLatency(us),MinLatency(us),MaxLatency(us),95thPercentileLatency(us),99thPercentileLatency(us),Return=OK,
55,run,1000,true,zipfian,READ,1,0,0,0,0,3637,2749.518834204014,10000,304.6089,57,41599,1148,2961,10000
56,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,6859,1457.9384749963551,10000,625.8762,159,51231,2603,5939,10000
56,run,1000,true,zipfian,READ,1,0,0,0,0,3730,2680.9651474530833,10000,313.8677,58,39679,1196,3085,10000
57,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7207,1387.5398917718885,10000,660.301,151,49951,2701,6571,10000
57,run,1000,true,zipfian,READ,1,0,0,0,0,3677,2719.6083763937995,10000,305.6858,59,45727,1022,3167,10000
58,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,8219,1216.6930283489476,10000,645.9073,165,52863,2757,6615,10000
58,run,1000,true,zipfian,READ,1,0,0,0,0,3458,2891.844997108155,10000,287.0973,59,45983,982,2769,10000
59,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7388,1353.546291283162,10000,675.7042,136,74047,2823,6991,10000
59,run,1000,true,zipfian,READ,1,0,0,0,0,3584,2790.1785714285716,10000,300.6395,56,41791,1099,3053,10000
60,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7073,1413.8272303124559,10000,646.5606,163,54271,2747,6427,10000
60,run,1000,true,zipfian,READ,1,0,0,0,0,3665,2728.512960436562,10000,303.8665,57,46559,1104,2901,10000
61,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7343,1361.8412093149939,10000,676.2852,167,48607,2823,6483,10000
61,run,1000,true,zipfian,READ,1,0,0,0,0,3357,2978.850163836759,10000,275.9829,57,42207,820,2979,10000
62,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7156,1397.428731134712,10000,656.1495,166,50687,2685,6607,10000
62,run,1000,true,zipfian,READ,1,0,0,0,0,3913,2555.583950932788,10000,332.6211,59,52607,1335,3181,10000
63,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7488,1335.4700854700855,10000,685.449,148,53823,2891,7055,10000
63,run,1000,true,zipfian,READ,1,0,0,0,0,3651,2738.9756231169545,10000,308.0776,55,45503,1015,3003,10000
64,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7671,1303.611002476861,10000,705.9707,157,49535,2983,7187,10000
64,run,1000,true,zipfian,READ,1,0,0,0,0,3804,2628.8117770767612,10000,319.0955,59,42911,1256,3149,10000
65,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7434,1345.1708366962605,10000,684.3163,162,50527,2943,6127,10000
65,run,1000,true,zipfian,READ,1,0,0,0,0,3884,2574.6652935118436,10000,329.8841,61,46847,1261,3055,10000
66,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7464,1339.7642015005358,10000,687.1778,165,56223,2947,6303,10000
66,run,1000,true,zipfian,READ,1,0,0,0,0,3916,2553.6261491317673,10000,332.8033,58,44383,1290,3243,10000
67,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7569,1321.178491214163,10000,697.0356,162,81471,2935,6811,10000
67,run,1000,true,zipfian,READ,1,0,0,0,0,3685,2713.70420624152,10000,309.0326,57,38719,1135,3081,10000
68,extend,1000,true,zipfian,EXTEND,0,0,0,0,1,7658,1305.8239749281797,10000,703.4474,165,47935,3025,6747,10000
68,run,1000,true,zipfian,READ,1,0,0,0,0,3907,2559.5085743537243,10000,332.2674,53,41247,1274,3165,10000
